type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb
video	post_page_20446254070	20446254070_10155214230084071	https://www.facebook.com/20446254070/posts/10155214230084071	"They paid France half a billion dollars to rent the name  Louvre ."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/23430905_2414803215412041_2687822634422370304_n.jpg?oh=a83c8b39ffa2f2ee54629bd4490ff011&oe=5A9E47C4	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/23430905_2414803215412041_2687822634422370304_n.jpg?oh=f629eefa2e8d100cd8764464482a86ca&oe=5A9752E6	https://www.facebook.com/BusinessInsiderUK/videos/2414799925412370/	facebook.com	2017-11-11T22:20:00+0000	1510438800	"2017-11-11 23:20:00"	1293	294	1512	1	1807
link	post_page_20446254070	20446254070_10155217980854071	https://www.facebook.com/20446254070/posts/10155217980854071	"Here are the guys that will let you also pick up the more expensive players."	https://external.xx.fbcdn.net/safe_image.php?d=AQCfeaYFwp_ud4X8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a077133936392b46256a8a5%2Ff58910a6475b3403a743e61b9e69040a27db3810_c517a4c85d96b81a093c81ca0c743a9e71b35248_facebook&cfs=1&_nc_hash=AQDNF5tUCcWCfj0p	https://external.xx.fbcdn.net/safe_image.php?d=AQAogTHI6x8GMYMC&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a077133936392b46256a8a5%2Ff58910a6475b3403a743e61b9e69040a27db3810_c517a4c85d96b81a093c81ca0c743a9e71b35248_facebook&_nc_hash=AQB666d8T5xiP71m	http://read.bi/2ADIWHB	read.bi	2017-11-11T22:00:13+0000	1510437613	"2017-11-11 23:00:13"	8	1	13	1	15
video	post_page_20446254070	20446254070_10155190425964071	https://www.facebook.com/20446254070/posts/10155190425964071	"It’s not always fabulous to eat like Beyoncé."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/22113605_866724850192539_8219960791953047552_n.jpg?oh=9378bd5470d32694ae5e1330afca049b&oe=5A9DFD47	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/22113605_866724850192539_8219960791953047552_n.jpg?oh=a42f4dba054f89fca36eae0ddf0782f9&oe=5A957CFD	https://www.facebook.com/techinsider/videos/866717643526593/	facebook.com	2017-11-11T21:55:00+0000	1510437300	"2017-11-11 22:55:00"	5276	673	6131	0	6804
link	post_page_20446254070	20446254070_10155217942664071	https://www.facebook.com/20446254070/posts/10155217942664071	"Benito Mussolini first worked as a schoolmaster  and then turned to political journalism."	https://external.xx.fbcdn.net/safe_image.php?d=AQD7J0szIUtYKrON&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04beb4004df9a332cdee9c%2F8530ebe5581f79d3c85e6dfabf5d3a4bd169e730_ee8d7b80977fdfde972d1998e16deb10f8ee49e8_facebook&cfs=1&sx=327&sy=0&sw=444&sh=444&_nc_hash=AQDu11LCRpf2cC8n	https://external.xx.fbcdn.net/safe_image.php?d=AQBOQD6izc56hANp&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04beb4004df9a332cdee9c%2F8530ebe5581f79d3c85e6dfabf5d3a4bd169e730_ee8d7b80977fdfde972d1998e16deb10f8ee49e8_facebook&_nc_hash=AQAbzd_P6maQgC6G	http://read.bi/2m8oWK1	read.bi	2017-11-11T21:40:01+0000	1510436401	"2017-11-11 22:40:01"	192	4	226	43	273
link	post_page_20446254070	20446254070_10155217935554071	https://www.facebook.com/20446254070/posts/10155217935554071	"It s devious  but it works."	https://external.xx.fbcdn.net/safe_image.php?d=AQAgUZefidqYGpKL&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0625a8004df9ba7241779a%2Fca1f96067955fca7f88559149b4cedf7393458ee_95bad7e7b85c8faa712e7fa75893a810bf845e25_facebook&cfs=1&_nc_hash=AQAg7-R13gm4rmRp	https://external.xx.fbcdn.net/safe_image.php?d=AQB3rvx8EYlVxow2&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0625a8004df9ba7241779a%2Fca1f96067955fca7f88559149b4cedf7393458ee_95bad7e7b85c8faa712e7fa75893a810bf845e25_facebook&_nc_hash=AQDgWWCS6jks6Ay9	http://read.bi/2yQHTXG	read.bi	2017-11-11T21:35:13+0000	1510436113	"2017-11-11 22:35:13"	197	13	234	18	265
link	post_page_20446254070	20446254070_10155217900749071	https://www.facebook.com/20446254070/posts/10155217900749071	"Airbnb has some work to do."	https://external.xx.fbcdn.net/safe_image.php?d=AQANR6aUS1Io1e5_&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0768aaf8594cea7e56a8a8%2F6b967f224d1f1cb5cd0225d5454de0b5ecdc7a22_29242c8d2ce252c7f7e37205e5431300c795f584_facebook&cfs=1&sx=456&sy=0&sw=455&sh=455&_nc_hash=AQDfPfAht1HpkWrt	https://external.xx.fbcdn.net/safe_image.php?d=AQCDhvm0NcfX2mpK&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0768aaf8594cea7e56a8a8%2F6b967f224d1f1cb5cd0225d5454de0b5ecdc7a22_29242c8d2ce252c7f7e37205e5431300c795f584_facebook&_nc_hash=AQCWZAOuNviKcqyI	http://read.bi/2ySDWlj	read.bi	2017-11-11T21:20:01+0000	1510435201	"2017-11-11 22:20:01"	22	3	49	8	60
link	post_page_20446254070	20446254070_10155217859379071	https://www.facebook.com/20446254070/posts/10155217859379071	"Break the monotony and try something new with your partner."	https://external.xx.fbcdn.net/safe_image.php?d=AQBgNp7MBSffi_wv&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05ebbaf8594c67385eb57c%2Fc056a3e9aa3dcb86959cfde4dbef98dd121c418c_6587fb1f350d1d5a951d34ac1105970b5259472b_facebook&cfs=1&sx=246&sy=0&sw=469&sh=469&_nc_hash=AQAd0g8dJhTgyx0m	https://external.xx.fbcdn.net/safe_image.php?d=AQBQS8HaWEps8Xgn&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05ebbaf8594c67385eb57c%2Fc056a3e9aa3dcb86959cfde4dbef98dd121c418c_6587fb1f350d1d5a951d34ac1105970b5259472b_facebook&_nc_hash=AQB7EXrPveLG0teh	http://read.bi/2yQ5FCU	read.bi	2017-11-11T21:00:13+0000	1510434013	"2017-11-11 22:00:13"	33	3	40	6	49
link	post_page_20446254070	20446254070_10155217830429071	https://www.facebook.com/20446254070/posts/10155217830429071	" I want people to love all animals  not just the furry ones. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBdQ-dX0YO1OfbC&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071c36936392f27544ba48%2Fb25614995aa7bb971f54aaf301fcc0dc82eb33a3_80054f19666c7b2a6c455cf393e370ead4605084_facebook&cfs=1&_nc_hash=AQD0hgypt_dfXTOj	https://external.xx.fbcdn.net/safe_image.php?d=AQBYxfbdQudi1LLU&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071c36936392f27544ba48%2Fb25614995aa7bb971f54aaf301fcc0dc82eb33a3_80054f19666c7b2a6c455cf393e370ead4605084_facebook&_nc_hash=AQB_kvnZpttajdcM	http://read.bi/2zu7F3n	read.bi	2017-11-11T20:45:03+0000	1510433103	"2017-11-11 21:45:03"	35	2	51	6	59
link	post_page_20446254070	20446254070_10155217821604071	https://www.facebook.com/20446254070/posts/10155217821604071	"She estimates she s received $90 000 — and some from married men."	https://external.xx.fbcdn.net/safe_image.php?d=AQCBZk9OdcmZ7ZuM&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0719b47bcaa40d1a44ba3f%2F1e9f8fc443c3728e0bac1f653486ca0a3ceee5e0_426862a5aaeda4269da67a8817f207b47a211397_facebook&cfs=1&sx=354&sy=0&sw=550&sh=550&_nc_hash=AQDlFNyVDml_cJod	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0719b47bcaa40d1a44ba3f%2F1e9f8fc443c3728e0bac1f653486ca0a3ceee5e0_426862a5aaeda4269da67a8817f207b47a211397_facebook&_nc_hash=AQBq4_0VtZNYLrFB	http://read.bi/2zC7PDr	read.bi	2017-11-11T20:40:00+0000	1510432800	"2017-11-11 21:40:00"	1159	717	1600	387	2704
link	post_page_20446254070	20446254070_10155217812379071	https://www.facebook.com/20446254070/posts/10155217812379071	"Here s a better way to get rid of your credit card debt."	https://external.xx.fbcdn.net/safe_image.php?d=AQBntrBwHn62M6Zw&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0625be7bcaa47c15417794%2F26c5cad4a29076f5cbeff11453aeb7033edaba5a_d4b6fc4dcf18d6e50d30bfb11b22a35a8ce1d590_facebook&cfs=1&_nc_hash=AQDd6YEz9XDcytzV	https://external.xx.fbcdn.net/safe_image.php?d=AQBMhbfb8OcMRNYB&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0625be7bcaa47c15417794%2F26c5cad4a29076f5cbeff11453aeb7033edaba5a_d4b6fc4dcf18d6e50d30bfb11b22a35a8ce1d590_facebook&_nc_hash=AQBYrhWW0A9Rlal0	http://read.bi/2zAlLOa	read.bi	2017-11-11T20:35:01+0000	1510432501	"2017-11-11 21:35:01"	123	54	164	67	285
link	post_page_20446254070	20446254070_10155217782849071	https://www.facebook.com/20446254070/posts/10155217782849071	"In the market for cookware and kitchen appliances? November is the time to buy."	https://external.xx.fbcdn.net/safe_image.php?d=AQBs1aSb9ra30XMw&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04be1409df6ad57e3201bb%2F477daa7aa6e32db979c1620b8f8cacb4059e7ac2_842f64abbc704336fdd37e272d2cc9048ff4b7ac_facebook&cfs=1&sx=0&sy=0&sw=595&sh=595&_nc_hash=AQDwTsMFvGf-J5z_	https://external.xx.fbcdn.net/safe_image.php?d=AQDZeHe2jMou0Fwb&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04be1409df6ad57e3201bb%2F477daa7aa6e32db979c1620b8f8cacb4059e7ac2_842f64abbc704336fdd37e272d2cc9048ff4b7ac_facebook&_nc_hash=AQCDS9wO4m4KILs3	http://read.bi/2AnQflW	read.bi	2017-11-11T20:20:01+0000	1510431601	"2017-11-11 21:20:01"	38	1	49	12	62
link	post_page_20446254070	20446254070_10155217737084071	https://www.facebook.com/20446254070/posts/10155217737084071	" Louie  was a propaganda piece for the decency of Louis C.K."	https://external.xx.fbcdn.net/safe_image.php?d=AQAKSGyzkuusJOxh&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071ca0936392c57b44ba41%2F95550e6162b4b072bcf8a708b995f8a7fa89da15_cd9ff5fa47d94e563a101e83e73235b5528e8bbf_facebook&cfs=1&sx=307&sy=0&sw=595&sh=595&_nc_hash=AQCBaynfeEa90DpG	https://external.xx.fbcdn.net/safe_image.php?d=AQAi7qve2vouj7st&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071ca0936392c57b44ba41%2F95550e6162b4b072bcf8a708b995f8a7fa89da15_cd9ff5fa47d94e563a101e83e73235b5528e8bbf_facebook&_nc_hash=AQAwcxsXtoeowSrc	http://read.bi/2AySx2l	read.bi	2017-11-11T20:00:45+0000	1510430445	"2017-11-11 21:00:45"	46	8	61	1	70
link	post_page_20446254070	20446254070_10155217697439071	https://www.facebook.com/20446254070/posts/10155217697439071	"Is Sean like Bob in real life?"	https://external.xx.fbcdn.net/safe_image.php?d=AQD5auxidv8Cyu-z&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0717b67bcaa4f20f44ba3c%2F79f64928c8c918b844ad52b905f4da605b839c99_a1f7117fafb82a2e3cf236cf31d30a58d0ac328b_facebook&cfs=1&sx=251&sy=0&sw=595&sh=595&_nc_hash=AQAF01wz7HnZiFo9	https://external.xx.fbcdn.net/safe_image.php?d=AQD7i9zsd7zPiyK4&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0717b67bcaa4f20f44ba3c%2F79f64928c8c918b844ad52b905f4da605b839c99_a1f7117fafb82a2e3cf236cf31d30a58d0ac328b_facebook&_nc_hash=AQDk9Pqx_CBbLl0_	http://read.bi/2ysnrbc	read.bi	2017-11-11T19:45:00+0000	1510429500	"2017-11-11 20:45:00"	28	1	35	0	36
link	post_page_20446254070	20446254070_10155217685209071	https://www.facebook.com/20446254070/posts/10155217685209071	"North Korea is roughly the size of Pennsylvania."	https://external.xx.fbcdn.net/safe_image.php?d=AQBZHcW88qxLc050&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04bd337bcaa47c33cdee9d%2F6ec949d959d87e610907fbf70f8ca6155d2b2907_c87fa5c518a0029664abee784cb73ddddfa7b0c8_facebook&cfs=1&sx=281&sy=0&sw=401&sh=401&_nc_hash=AQDHGZC0XyfCzaT_	https://external.xx.fbcdn.net/safe_image.php?d=AQBL1jvqtiO-4phf&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04bd337bcaa47c33cdee9d%2F6ec949d959d87e610907fbf70f8ca6155d2b2907_c87fa5c518a0029664abee784cb73ddddfa7b0c8_facebook&_nc_hash=AQCcP1HgLJ4y_qRa	http://read.bi/2yndwUl	read.bi	2017-11-11T19:40:04+0000	1510429204	"2017-11-11 20:40:04"	71	1	83	7	91
link	post_page_20446254070	20446254070_10155217674474071	https://www.facebook.com/20446254070/posts/10155217674474071	"The Airbnb logo looks a lot like another logo from 1975."	https://external.xx.fbcdn.net/safe_image.php?d=AQDrMeVu7RINpv5M&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05b61a09df6ac633e51dff%2F9404312fe08bf8ab73e27473466b65b188d04107_28e37b80257076b49ba58344ea95c229dc4135c0_facebook&cfs=1&sx=0&sy=0&sw=595&sh=595&_nc_hash=AQA5zh8MYYGd19yg	https://external.xx.fbcdn.net/safe_image.php?d=AQCJj6yNHRbZ2oCr&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05b61a09df6ac633e51dff%2F9404312fe08bf8ab73e27473466b65b188d04107_28e37b80257076b49ba58344ea95c229dc4135c0_facebook&_nc_hash=AQBWfy3o9JpGiJpR	http://read.bi/2At84zQ	read.bi	2017-11-11T19:35:05+0000	1510428905	"2017-11-11 20:35:05"	88	1	107	4	112
link	post_page_20446254070	20446254070_10155217641594071	https://www.facebook.com/20446254070/posts/10155217641594071	"The Cowboys are now the most valuable sports team in the world  but things were different when Jerry Jones purchased the team."	https://external.xx.fbcdn.net/safe_image.php?d=AQD83TWU01F1jJ4f&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0748d909df6a055fcc329a%2F78bdce3b9625b362c349bd6167804c490ed42e58_3a225b2828ebed1846a51ace5fc893ed4d496cdf_facebook&cfs=1&sx=236&sy=0&sw=595&sh=595&_nc_hash=AQBtFcFo147qcqBs	https://external.xx.fbcdn.net/safe_image.php?d=AQBCLWt9mm3rKNym&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0748d909df6a055fcc329a%2F78bdce3b9625b362c349bd6167804c490ed42e58_3a225b2828ebed1846a51ace5fc893ed4d496cdf_facebook&_nc_hash=AQCsE5TFLTexqK1C	http://read.bi/2AvwOHU	read.bi	2017-11-11T19:20:00+0000	1510428000	"2017-11-11 20:20:00"	120	6	132	13	151
link	post_page_20446254070	20446254070_10155217576589071	https://www.facebook.com/20446254070/posts/10155217576589071	"Despite her public role as president of her family s beloved burger chain  Snyder is famously private."	https://external.xx.fbcdn.net/safe_image.php?d=AQAUcYgDmRfRJOh8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a061af5c3453df422330a74%2F73a498053bbdfc589437d70f468cd329f98de538_c74547156edf5e5189f3381a3ba490d6e805f97d_facebook&cfs=1&sx=281&sy=0&sw=530&sh=530&_nc_hash=AQC3G8C80FBHnjJE	https://external.xx.fbcdn.net/safe_image.php?d=AQDW_o6I54yYXM0j&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a061af5c3453df422330a74%2F73a498053bbdfc589437d70f468cd329f98de538_c74547156edf5e5189f3381a3ba490d6e805f97d_facebook&_nc_hash=AQAJrdeI1cVVfpbT	http://read.bi/2zNNCgL	read.bi	2017-11-11T19:00:22+0000	1510426822	"2017-11-11 20:00:22"	184	8	202	10	220
video	post_page_20446254070	20446254070_10155205585854071	https://www.facebook.com/20446254070/posts/10155205585854071	"Asking yourself these 4 questions will lead to a longer  more meaningful life."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/23427651_10155205607694071_4815281358182023168_n.jpg?oh=1edcc7eb110f1a8addc013c7cbfed242&oe=5AA231BA	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/23427651_10155205607694071_4815281358182023168_n.jpg?oh=e0e7777ddc90d29efcadd7d46f73a60e&oe=5AA00748	https://www.facebook.com/businessinsider/videos/10155205585854071/	facebook.com	2017-11-11T18:55:00+0000	1510426500	"2017-11-11 19:55:00"	1195	76	1271	1028	2375
link	post_page_20446254070	20446254070_10155217527484071	https://www.facebook.com/20446254070/posts/10155217527484071	"Kevin probably won t save the world for too much longer."	https://external.xx.fbcdn.net/safe_image.php?d=AQCMFXWQpSf4VxpG&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a073c6b004df92545b22678%2F95b32b933119e0866e8e248d4b2dc0c158c93e4b_cdc667688d88e6875b1dcac36e637113eac1b3b3_facebook&cfs=1&sx=595&sy=0&sw=595&sh=595&_nc_hash=AQC7HwzYt3pre45C	https://external.xx.fbcdn.net/safe_image.php?d=AQBMhHEUP21Qkxoc&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a073c6b004df92545b22678%2F95b32b933119e0866e8e248d4b2dc0c158c93e4b_cdc667688d88e6875b1dcac36e637113eac1b3b3_facebook&_nc_hash=AQBrB0v5hRKWEv9N	http://read.bi/2mhds6X	read.bi	2017-11-11T18:40:00+0000	1510425600	"2017-11-11 19:40:00"	81	3	96	12	111
link	post_page_20446254070	20446254070_10155217517544071	https://www.facebook.com/20446254070/posts/10155217517544071	"Cut out the middleman."	https://external.xx.fbcdn.net/safe_image.php?d=AQDV8_9ET6xZk5qc&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05bca8c3453d9a79e51df7%2F08c2c6949bc4105606c2d063788af217bd1ccd40_f83184bd3ea6123fe45235369e133f6cc46fa715_facebook&cfs=1&_nc_hash=AQCNs0i33-FmRUyx	https://external.xx.fbcdn.net/safe_image.php?d=AQDsqC5sxKq49k_q&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05bca8c3453d9a79e51df7%2F08c2c6949bc4105606c2d063788af217bd1ccd40_f83184bd3ea6123fe45235369e133f6cc46fa715_facebook&_nc_hash=AQAJxRAPRDtxqGWJ	http://read.bi/2ztiwLa	read.bi	2017-11-11T18:35:06+0000	1510425306	"2017-11-11 19:35:06"	22	1	33	6	40
link	post_page_20446254070	20446254070_10155217479829071	https://www.facebook.com/20446254070/posts/10155217479829071	"Netflix  North Face and Sephora made the top 100."	https://external.xx.fbcdn.net/safe_image.php?d=AQAdI4uYEBiFyAs2&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04b824c3453d7160c35bb3%2F56b49deb1678b29ae081defaf245af471a5e94f5_ec8460526889e760b8978006430bc4262eae4119_facebook&cfs=1&_nc_hash=AQCPwtk63Hm1l88j	https://external.xx.fbcdn.net/safe_image.php?d=AQCZLix7l04FPj2E&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04b824c3453d7160c35bb3%2F56b49deb1678b29ae081defaf245af471a5e94f5_ec8460526889e760b8978006430bc4262eae4119_facebook&_nc_hash=AQBZrwUDsbTy46Qr	http://read.bi/2zpXI79	read.bi	2017-11-11T18:20:03+0000	1510424403	"2017-11-11 19:20:03"	229	14	248	40	302
link	post_page_20446254070	20446254070_10155217432784071	https://www.facebook.com/20446254070/posts/10155217432784071	"Branson thinks the key to creating a great business is finding a market that needs to be disrupted."	https://external.xx.fbcdn.net/safe_image.php?d=AQDGfOkNciAqv0Bv&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a07385f7bcaa420495ba732%2F70173c14ccba4faf8064b8bf3b900f0770286c95_75697e702cc2302d76f6da081cfa8b26e7e3b5fc_facebook&cfs=1&sx=301&sy=0&sw=595&sh=595&_nc_hash=AQCZZQrmqtFjzi3P	https://external.xx.fbcdn.net/safe_image.php?d=AQBu9Ri8avEaiPdD&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a07385f7bcaa420495ba732%2F70173c14ccba4faf8064b8bf3b900f0770286c95_75697e702cc2302d76f6da081cfa8b26e7e3b5fc_facebook&_nc_hash=AQC1JIyZTfyv4ZkV	http://read.bi/2zDFrAS	read.bi	2017-11-11T18:00:57+0000	1510423257	"2017-11-11 19:00:57"	82	2	89	23	114
link	post_page_20446254070	20446254070_10155217393534071	https://www.facebook.com/20446254070/posts/10155217393534071	"The iPhone X projects 30 000 invisible dots to map your face. This is what they look like."	https://external.xx.fbcdn.net/safe_image.php?d=AQCM8Fiw-YA79e2I&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071683936392575b44ba41%2F48372647e65f577c2b62913a5431635c7b1d38f0_f7e7355c0e0f5dcb58405eb654c968169603a8f7_facebook&cfs=1&_nc_hash=AQBiPJTRzZ5E6P7U	https://external.xx.fbcdn.net/safe_image.php?d=AQCAqW5qkbmRULbn&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a071683936392575b44ba41%2F48372647e65f577c2b62913a5431635c7b1d38f0_f7e7355c0e0f5dcb58405eb654c968169603a8f7_facebook&_nc_hash=AQC6Xc0Pcd8yS_aP	http://read.bi/2zu53m5	read.bi	2017-11-11T17:45:00+0000	1510422300	"2017-11-11 18:45:00"	199	16	244	58	318
link	post_page_20446254070	20446254070_10155217382724071	https://www.facebook.com/20446254070/posts/10155217382724071	"Most are focused on the consumption of less meat and more plants."	https://external.xx.fbcdn.net/safe_image.php?d=AQBq-aflkJqiuOh7&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04b74f004df9047acdee9e%2F8f6142bc7af157d4feac5829da592f5a6def06f7_ff60c327b402e29b5f7377e399252bf79c801c9a_facebook&cfs=1&_nc_hash=AQCFQq3oRmsjJbB8	https://external.xx.fbcdn.net/safe_image.php?d=AQAo0d-fo7mQPV6x&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a04b74f004df9047acdee9e%2F8f6142bc7af157d4feac5829da592f5a6def06f7_ff60c327b402e29b5f7377e399252bf79c801c9a_facebook&_nc_hash=AQBSRhEctWx2M8Pl	http://read.bi/2yMoMy0	read.bi	2017-11-11T17:40:01+0000	1510422001	"2017-11-11 18:40:01"	29	1	33	7	41
link	post_page_20446254070	20446254070_10155217372969071	https://www.facebook.com/20446254070/posts/10155217372969071	"Here s what you can do when you don t have time for the gym."	https://external.xx.fbcdn.net/safe_image.php?d=AQCklZ-H3sMQQKLr&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a062644f8594ca54b417791%2F960cb6db80c8f4307b5765cc5622a104a201ddcd_e5df6d6e002cfcb160b0af9b1c4098e825f8bdd8_facebook&cfs=1&sx=127&sy=0&sw=595&sh=595&_nc_hash=AQDmZzY3EFdwdmcx	https://external.xx.fbcdn.net/safe_image.php?d=AQC-9wYzSUs63YzZ&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a062644f8594ca54b417791%2F960cb6db80c8f4307b5765cc5622a104a201ddcd_e5df6d6e002cfcb160b0af9b1c4098e825f8bdd8_facebook&_nc_hash=AQAu0T_oezIaKDCU	http://read.bi/2yQuMWx	read.bi	2017-11-11T17:35:00+0000	1510421700	"2017-11-11 18:35:00"	302	8	314	121	443
link	post_page_20446254070	20446254070_10155217339984071	https://www.facebook.com/20446254070/posts/10155217339984071	"Trump believes him."	https://external.xx.fbcdn.net/safe_image.php?d=AQAAxxkRhq7aCDgN&w=130&h=130&url=http%3A%2F%2Fstatic4.businessinsider.com%2Fimage%2F5a0701093dbef425008b5753-1190-625%2Fi-really-believe-putin-means-it-when-he-says-russia-didnt-interfere-in-the-election.jpg&cfs=1&sx=161&sy=0&sw=400&sh=400&_nc_hash=AQCR2uYVA2sO0lmb	https://external.xx.fbcdn.net/safe_image.php?d=AQB5ai2_4pqlWo6x&url=http%3A%2F%2Fstatic4.businessinsider.com%2Fimage%2F5a0701093dbef425008b5753-1190-625%2Fi-really-believe-putin-means-it-when-he-says-russia-didnt-interfere-in-the-election.jpg&_nc_hash=AQCVV__i-SLr2Gdr	http://read.bi/2yQTLZF	read.bi	2017-11-11T17:20:07+0000	1510420807	"2017-11-11 18:20:07"	175	244	550	39	833
link	post_page_20446254070	20446254070_10155217276589071	https://www.facebook.com/20446254070/posts/10155217276589071	"Free money? We re listening."	https://external.xx.fbcdn.net/safe_image.php?d=AQBdlHD_MTJTxA0o&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05eab5c3453d10538bc6a7%2Fa72e7514082fea7ac45f21c9b2c27cec5726594f_e1f657b1f804391372139b8e68362f3d95709631_facebook&cfs=1&sx=312&sy=0&sw=595&sh=595&_nc_hash=AQCDudmEBPBH3S2V	https://external.xx.fbcdn.net/safe_image.php?d=AQBJ5NUd8IQ9bYHi&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05eab5c3453d10538bc6a7%2Fa72e7514082fea7ac45f21c9b2c27cec5726594f_e1f657b1f804391372139b8e68362f3d95709631_facebook&_nc_hash=AQArFD_BkfuIVxvR	http://read.bi/2zN0BQa	read.bi	2017-11-11T17:00:47+0000	1510419647	"2017-11-11 18:00:47"	23	2	23	8	33
video	post_page_20446254070	20446254070_896303207234703	https://www.facebook.com/20446254070/posts/896303207234703	"Happy Veterans Day! Check out the one psychological trick the U.S. Marine Corps use to be more successful."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14992578_613931938805166_1776004990196776960_n.jpg?oh=aeb4b393148bbf376283ded0f7987ebd&oe=5A9ABFB2	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14992578_613931938805166_1776004990196776960_n.jpg?oh=76481563e6ea9f8535482d12f3e85021&oe=5AAC4008	https://www.facebook.com/businessinsider/videos/896303207234703/	facebook.com	2017-11-11T16:55:00+0000	1510419300	"2017-11-11 17:55:00"	599	36	633	276	945
